900	CCDS42930.1	chr21	+	41316879	41357197	41316879	41357197	7	41316879,41338377,41344475,41345685,41347012,41348591,41357107,	41316898,41338501,41344534,41345736,41347100,41348724,41357197,	0		cmpl	cmpl	0,1,2,1,1,2,0,
900	CCDS13671.1	chr21	+	41316879	41357197	41316879	41357197	8	41316879,41322922,41338377,41344475,41345685,41347012,41348591,41357107,	41316898,41323066,41338501,41344534,41345736,41347100,41348724,41357197,	0		cmpl	cmpl	0,1,1,2,1,1,2,0,
900	CCDS13672.1	chr21	+	41376906	41408233	41376906	41408233	13	41376906,41377788,41380016,41382409,41390564,41395586,41397612,41398896,41399195,41401969,41403266,41406743,41407990,	41377155,41377981,41380151,41382564,41390703,41395785,41397691,41399019,41399337,41402128,41403343,41406998,41408233,	0		cmpl	cmpl	0,0,1,1,0,1,2,0,0,1,1,0,0,
901	CCDS74796.1	chr21	+	41432070	41458781	41432070	41458781	10	41432070,41435836,41437014,41439693,41440886,41441715,41443787,41445447,41445999,41458527,	41432175,41436029,41437152,41439848,41441025,41441914,41443866,41445570,41446141,41458781,	0		cmpl	cmpl	0,0,1,1,0,1,2,0,0,1,
901	CCDS13673.1	chr21	+	41432070	41458758	41432070	41458758	13	41432070,41435836,41437014,41439693,41440886,41441715,41443787,41445447,41445999,41449136,41451166,41452620,41458527,	41432175,41436029,41437152,41439848,41441025,41441914,41443866,41445570,41446141,41449295,41451243,41452869,41458758,	0		cmpl	cmpl	0,0,1,1,0,1,2,0,0,1,1,0,0,
901	CCDS54486.1	chr21	-	41466141	41508004	41466141	41508004	14	41466141,41467733,41468395,41470647,41471805,41473324,41476576,41479171,41480475,41488393,41489506,41494355,41498118,41507949,	41466153,41467886,41468538,41470743,41471981,41473496,41476620,41479282,41480602,41488513,41489593,41494578,41498189,41508004,	0		cmpl	cmpl	0,0,1,1,2,1,2,2,1,1,1,0,1,0,
901	CCDS33564.1	chr21	-	41466141	41498133	41466141	41498133	13	41466141,41467733,41468395,41470647,41471805,41473324,41476576,41479171,41480475,41488393,41489506,41494355,41498118,	41466153,41467886,41468538,41470743,41471981,41473496,41476620,41479282,41480602,41488513,41489593,41494578,41498133,	0		cmpl	cmpl	0,0,1,1,2,1,2,2,1,1,1,0,0,
903	CCDS13675.1	chr21	-	41740837	41767041	41740837	41767041	8	41740837,41743881,41745758,41746612,41749153,41751096,41756524,41766859,	41741997,41744140,41745862,41746771,41749203,41751245,41756816,41767041,	0		cmpl	cmpl	1,0,1,1,2,0,2,0,
112	CCDS63370.1	chr21	-	41801239	41879371	41801239	41879371	25	41801239,41802711,41804533,41810153,41810752,41815704,41819581,41820094,41821066,41821902,41823317,41825959,41828165,41834504,41835436,41836112,41836467,41837933,41839622,41847089,41854565,41857175,41859591,41860326,41879269,	41801722,41802921,41804614,41810329,41810836,41815836,41819701,41820174,41821230,41822037,41823449,41826054,41828333,41834564,41835524,41836207,41836649,41838063,41839853,41847191,41854818,41857329,41859685,41860372,41879371,	0		cmpl	cmpl	0,0,0,1,1,1,1,2,0,0,0,1,1,1,0,1,2,1,1,1,0,2,1,0,0,
112	CCDS42932.1	chr21	-	41801239	41879371	41801239	41879371	24	41801239,41802711,41804533,41810153,41810752,41815704,41819581,41820094,41821066,41821902,41823317,41825959,41828165,41835436,41836112,41836467,41837933,41839622,41847089,41854565,41857175,41859591,41860326,41879269,	41801722,41802921,41804614,41810329,41810836,41815836,41819701,41820174,41821230,41822037,41823449,41826054,41828333,41835524,41836207,41836649,41838063,41839853,41847191,41854818,41857329,41859685,41860372,41879371,	0		cmpl	cmpl	0,0,0,1,1,1,1,2,0,0,0,1,1,0,1,2,1,1,1,0,2,1,0,0,
112	CCDS13676.1	chr21	-	41801239	41879371	41801239	41879371	31	41801239,41802711,41804533,41810153,41810752,41815704,41819581,41820094,41821066,41821902,41823317,41825959,41828165,41835436,41836112,41836467,41837933,41839622,41847089,41854565,41857175,41859030,41859591,41860326,41861562,41861924,41867299,41871493,41878694,41878995,41879269,	41801722,41802921,41804614,41810329,41810836,41815836,41819701,41820174,41821230,41822037,41823449,41826054,41828333,41835524,41836207,41836649,41838063,41839853,41847191,41854818,41857329,41859228,41859685,41860372,41861751,41862007,41867377,41871621,41878860,41879140,41879371,	0		cmpl	cmpl	0,0,0,1,1,1,1,2,0,0,0,1,1,0,1,2,1,1,1,0,2,2,1,0,0,1,1,2,1,0,0,
1	CCDS42933.1	chr21	-	41889123	41953648	41889123	41953648	14	41889123,41899052,41901621,41905723,41906991,41907659,41909458,41912331,41914597,41918104,41918855,41921971,41942146,41953369,	41889344,41899362,41901749,41905837,41907166,41907784,41909523,41912440,41914721,41918227,41918960,41922085,41942245,41953648,	0		cmpl	cmpl	1,0,1,1,0,1,2,1,0,0,0,0,0,0,
904	CCDS13677.1	chr21	-	41889123	41921998	41889123	41921998	12	41889123,41899052,41901621,41905723,41906991,41907659,41909458,41912331,41914597,41918104,41918855,41921971,	41889344,41899362,41901749,41905837,41907166,41907784,41909523,41912440,41914721,41918227,41918960,41921998,	0		cmpl	cmpl	1,0,1,1,0,1,2,1,0,0,0,0,
905	CCDS42934.1	chr21	-	41990894	41994095	41990894	41994095	2	41990894,41992492,	41991889,41994095,	0		cmpl	cmpl	1,0,
905	CCDS13678.1	chr21	-	41990894	41994095	41990894	41994095	1	41990894,	41994095,	0		cmpl	cmpl	0,
113	CCDS42936.1	chr21	+	42071316	42137620	42071316	42137620	22	42071316,42076004,42084083,42085290,42088293,42090297,42098925,42102165,42103867,42109561,42110879,42111505,42113572,42115872,42119110,42121086,42122830,42126344,42127005,42127671,42129712,42137438,	42071392,42076247,42084245,42085412,42088480,42090438,42099180,42102278,42104087,42109699,42111121,42111710,42113830,42115985,42119324,42121224,42123150,42126490,42127242,42127831,42129797,42137620,	0		cmpl	cmpl	0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,2,2,0,1,
113	CCDS42935.1	chr21	+	42071316	42137620	42071316	42137620	21	42071316,42076004,42084083,42085290,42088293,42090297,42098925,42102165,42103867,42109561,42110879,42113572,42115872,42119110,42121086,42122830,42126344,42127005,42127671,42129712,42137438,	42071392,42076247,42084245,42085412,42088480,42090438,42099180,42102278,42104087,42109699,42111710,42113830,42115985,42119324,42121224,42123150,42126490,42127242,42127831,42129797,42137620,	0		cmpl	cmpl	0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,2,2,0,1,
906	CCDS56215.1	chr21	+	42076144	42137620	42076144	42137620	20	42076144,42084083,42085290,42088293,42090297,42098925,42102165,42103867,42109561,42110879,42113572,42115872,42119110,42121086,42122830,42126344,42127005,42127671,42129712,42137438,	42076247,42084245,42085412,42088480,42090438,42099180,42102278,42104087,42109699,42111710,42113830,42115985,42119324,42121224,42123150,42126490,42127242,42127831,42129797,42137620,	0		cmpl	cmpl	0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,2,2,0,1,
906	CCDS56214.1	chr21	+	42076144	42137620	42076144	42137620	21	42076144,42084083,42085290,42088293,42090297,42098925,42102165,42103867,42109561,42110879,42111505,42113572,42115872,42119110,42121086,42122830,42126344,42127005,42127671,42129712,42137438,	42076247,42084245,42085412,42088480,42090438,42099180,42102278,42104087,42109699,42111121,42111710,42113830,42115985,42119324,42121224,42123150,42126490,42127242,42127831,42129797,42137620,	0		cmpl	cmpl	0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,2,2,0,1,
113	CCDS42937.1	chr21	+	42201675	42296392	42201675	42296392	15	42201675,42225670,42271069,42273302,42276894,42282273,42284559,42285879,42287888,42288210,42290049,42291091,42291497,42294541,42296163,	42201723,42225914,42271187,42273435,42276945,42282419,42284683,42285994,42288037,42288312,42290218,42291192,42291656,42294660,42296392,	0		cmpl	cmpl	0,0,1,2,0,0,2,0,1,0,0,1,0,0,2,
907	CCDS13681.1	chr21	+	42216155	42296392	42216155	42296392	15	42216155,42225670,42271069,42273302,42276894,42282273,42284559,42285879,42287888,42288210,42290049,42291091,42291497,42294541,42296163,	42216188,42225914,42271187,42273435,42276945,42282419,42284683,42285994,42288037,42288312,42290218,42291192,42291656,42294660,42296392,	0		cmpl	cmpl	0,0,1,2,0,0,2,0,1,0,0,1,0,0,2,
907	CCDS42938.1	chr21	+	42219262	42296392	42219262	42296392	15	42219262,42225670,42271069,42273302,42276894,42282273,42284559,42285879,42287888,42288210,42290049,42291091,42291497,42294541,42296163,	42219304,42225914,42271187,42273435,42276945,42282419,42284683,42285994,42288037,42288312,42290218,42291192,42291656,42294660,42296392,	0		cmpl	cmpl	0,0,1,2,0,0,2,0,1,0,0,1,0,0,2,
907	CCDS13682.1	chr21	+	42219262	42296392	42219262	42296392	15	42219262,42225670,42271069,42273302,42276894,42282273,42284559,42285879,42287888,42288210,42290049,42291091,42291497,42294541,42296163,	42219304,42225914,42271187,42273435,42276945,42282419,42284683,42285994,42288073,42288312,42290218,42291192,42291656,42294660,42296392,	0		cmpl	cmpl	0,0,1,2,0,0,2,0,1,0,0,1,0,0,2,
907	CCDS13683.1	chr21	+	42219971	42296392	42219971	42296392	15	42219971,42225670,42271069,42273302,42276894,42282273,42284559,42285879,42287888,42288210,42290049,42291091,42291497,42294541,42296163,	42220046,42225914,42271187,42273435,42276945,42282419,42284683,42285994,42288037,42288312,42290218,42291192,42291656,42294660,42296392,	0		cmpl	cmpl	0,0,1,2,0,0,2,0,1,0,0,1,0,0,2,
907	CCDS33565.2	chr21	-	42312255	42315416	42312255	42315416	3	42312255,42313484,42315292,	42312269,42313631,42315416,	0		cmpl	cmpl	1,1,0,
908	CCDS13684.1	chr21	-	42346532	42350957	42346532	42350957	4	42346532,42347485,42349880,42350878,	42346546,42347632,42350030,42350957,	0		cmpl	cmpl	1,1,1,0,
908	CCDS13685.1	chr21	-	42362478	42366495	42362478	42366495	3	42362478,42363254,42366410,	42362495,42363407,42366495,	0		cmpl	cmpl	1,1,0,
908	CCDS58790.1	chr21	-	42372761	42395417	42372761	42395417	12	42372761,42375715,42376540,42380116,42382064,42383032,42383969,42385408,42388402,42388928,42389926,42395323,	42372779,42375868,42376683,42380212,42382234,42383198,42384013,42385534,42388526,42389045,42390037,42395417,	0		cmpl	cmpl	0,0,1,1,2,1,2,2,1,1,1,0,
908	CCDS13686.1	chr21	-	42372761	42395417	42372761	42395417	12	42372761,42375715,42376540,42380116,42382064,42383032,42383969,42385408,42388402,42388928,42389926,42395323,	42372779,42375868,42376686,42380212,42382234,42383198,42384013,42385534,42388526,42389045,42390037,42395417,	0		cmpl	cmpl	0,0,1,1,2,1,2,2,1,1,1,0,
908	CCDS42939.1	chr21	-	42381981	42395417	42381981	42395417	8	42381981,42383032,42383969,42385408,42388402,42388928,42389926,42395323,	42382234,42383198,42384013,42385534,42388526,42389045,42390037,42395417,	0		cmpl	cmpl	2,1,2,2,1,1,1,0,
908	CCDS58791.1	chr21	+	42403945	42447120	42403945	42447120	12	42403945,42406307,42409421,42413023,42416441,42418400,42426696,42432102,42434831,42437487,42442451,42447056,	42404058,42406361,42409608,42413222,42416611,42418609,42426820,42432202,42434954,42437580,42442596,42447120,	0		cmpl	cmpl	0,2,2,0,1,0,2,0,1,1,1,2,
908	CCDS33566.1	chr21	+	42403945	42447194	42403945	42447194	14	42403945,42406307,42409421,42413023,42416441,42418400,42426696,42432102,42434831,42437487,42442451,42443311,42444533,42447056,	42404058,42406361,42409608,42413222,42416611,42418609,42426820,42432202,42434954,42437580,42442596,42443418,42444643,42447194,	0		cmpl	cmpl	0,2,2,0,1,0,2,0,1,1,1,2,1,0,
908	CCDS13687.1	chr21	+	42403945	42447194	42403945	42447194	15	42403945,42406307,42409421,42413023,42413409,42416441,42418400,42426696,42432102,42434831,42437487,42442451,42443311,42444533,42447056,	42404058,42406361,42409608,42413222,42413523,42416611,42418609,42426820,42432202,42434954,42437580,42442596,42443418,42444643,42447194,	0		cmpl	cmpl	0,2,2,0,1,1,0,2,0,1,1,1,2,1,0,
909	CCDS68210.1	chr21	-	42472817	42496186	42472817	42496186	8	42472817,42475897,42477290,42482636,42485668,42486370,42492757,42496132,	42472870,42476047,42477444,42482708,42485804,42486461,42492863,42496186,	0		cmpl	cmpl	1,1,0,0,2,1,0,0,
909	CCDS13688.1	chr21	-	42472817	42496186	42472817	42496186	9	42472817,42475897,42477290,42482636,42485668,42486370,42492757,42492965,42496132,	42472870,42476047,42477444,42482708,42485804,42486461,42492863,42493079,42496186,	0		cmpl	cmpl	1,1,0,0,2,1,0,0,0,
909	CCDS13689.1	chr21	+	42518454	42580360	42518454	42580360	19	42518454,42525775,42534697,42535471,42539511,42542403,42543435,42547102,42554061,42558957,42562077,42563814,42564707,42565826,42566984,42568359,42574817,42579735,42580344,	42518510,42525857,42534830,42535550,42539647,42542480,42543602,42547140,42554142,42559089,42562168,42563877,42564793,42565875,42567058,42568438,42574915,42579800,42580360,	0		cmpl	cmpl	0,2,0,1,2,0,2,1,0,0,0,1,1,0,1,0,1,0,2,
113	CCDS42941.1	chr21	+	42653814	42775293	42653814	42775293	18	42653814,42686191,42698967,42732069,42733355,42743775,42751115,42753989,42758998,42760327,42760824,42762082,42765380,42768187,42769026,42770702,42772438,42775279,	42653883,42686262,42699011,42732124,42733426,42743860,42751197,42754064,42759085,42760432,42760907,42762239,42765494,42768292,42769155,42770798,42772520,42775293,	0		cmpl	cmpl	0,0,2,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
113	CCDS33571.1	chr21	+	42653814	42775293	42653814	42775293	16	42653814,42698967,42733355,42743775,42751115,42753989,42758998,42760327,42760824,42762082,42765380,42768187,42769026,42770702,42772438,42775279,	42653883,42699011,42733426,42743860,42751197,42754064,42759085,42760432,42760907,42762239,42765494,42768292,42769155,42770798,42772520,42775293,	0		cmpl	cmpl	0,0,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
113	CCDS33570.1	chr21	+	42653814	42775293	42653814	42775293	17	42653814,42687916,42698967,42733355,42743775,42751115,42753989,42758998,42760327,42760824,42762082,42765380,42768187,42769026,42770702,42772438,42775279,	42653883,42687994,42699011,42733426,42743860,42751197,42754064,42759085,42760432,42760907,42762239,42765494,42768292,42769155,42770798,42772520,42775293,	0		cmpl	cmpl	0,0,0,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
113	CCDS33569.1	chr21	+	42653814	42775293	42653814	42775293	19	42653814,42686191,42698967,42731769,42732069,42733355,42743775,42751115,42753989,42758998,42760327,42760824,42762082,42765380,42768187,42769026,42770702,42772438,42775279,	42653883,42686262,42699011,42731949,42732124,42733426,42743860,42751197,42754064,42759085,42760432,42760907,42762239,42765494,42768292,42769155,42770798,42772520,42775293,	0		cmpl	cmpl	0,0,2,1,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
113	CCDS33568.1	chr21	+	42653814	42775293	42653814	42775293	19	42653814,42686191,42687916,42698967,42732069,42733355,42743775,42751115,42753989,42758998,42760327,42760824,42762082,42765380,42768187,42769026,42770702,42772438,42775279,	42653883,42686262,42687994,42699011,42732124,42733426,42743860,42751197,42754064,42759085,42760432,42760907,42762239,42765494,42768292,42769155,42770798,42772520,42775293,	0		cmpl	cmpl	0,0,2,2,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
113	CCDS33567.1	chr21	+	42653814	42775293	42653814	42775293	19	42653814,42686191,42687916,42697414,42698967,42733355,42743775,42751115,42753989,42758998,42760327,42760824,42762082,42765380,42768187,42769026,42770702,42772438,42775279,	42653883,42686262,42687994,42697490,42699011,42733426,42743860,42751197,42754064,42759085,42760432,42760907,42762239,42765494,42768292,42769155,42770798,42772520,42775293,	0		cmpl	cmpl	0,0,2,2,0,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
113	CCDS13690.1	chr21	+	42653814	42775293	42653814	42775293	20	42653814,42686191,42687916,42698967,42731769,42732069,42733355,42743775,42751115,42753989,42758998,42760327,42760824,42762082,42765380,42768187,42769026,42770702,42772438,42775279,	42653883,42686262,42687994,42699011,42731949,42732124,42733426,42743860,42751197,42754064,42759085,42760432,42760907,42762239,42765494,42768292,42769155,42770798,42772520,42775293,	0		cmpl	cmpl	0,0,2,2,1,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
113	CCDS42947.1	chr21	+	42653866	42775293	42653866	42775293	15	42653866,42733355,42743775,42751115,42753989,42758998,42760327,42760824,42762082,42765380,42768187,42769026,42770702,42772438,42775279,	42653883,42733426,42743860,42751197,42754064,42759085,42760432,42760907,42762239,42765494,42768292,42769155,42770798,42772520,42775293,	0		cmpl	cmpl	0,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
113	CCDS42946.1	chr21	+	42653866	42775293	42653866	42775293	17	42653866,42698967,42732069,42733355,42743775,42751115,42753989,42758998,42760327,42760824,42762082,42765380,42768187,42769026,42770702,42772438,42775279,	42653883,42699011,42732124,42733426,42743860,42751197,42754064,42759085,42760432,42760907,42762239,42765494,42768292,42769155,42770798,42772520,42775293,	0		cmpl	cmpl	0,2,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
113	CCDS42945.1	chr21	+	42653866	42775293	42653866	42775293	18	42653866,42698967,42731769,42732069,42733355,42743775,42751115,42753989,42758998,42760327,42760824,42762082,42765380,42768187,42769026,42770702,42772438,42775279,	42653883,42699011,42731949,42732124,42733426,42743860,42751197,42754064,42759085,42760432,42760907,42762239,42765494,42768292,42769155,42770798,42772520,42775293,	0		cmpl	cmpl	0,2,1,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
113	CCDS42944.1	chr21	+	42653866	42775293	42653866	42775293	16	42653866,42687916,42733355,42743775,42751115,42753989,42758998,42760327,42760824,42762082,42765380,42768187,42769026,42770702,42772438,42775279,	42653883,42687994,42733426,42743860,42751197,42754064,42759085,42760432,42760907,42762239,42765494,42768292,42769155,42770798,42772520,42775293,	0		cmpl	cmpl	0,2,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
113	CCDS42943.1	chr21	+	42653866	42775293	42653866	42775293	18	42653866,42687916,42698967,42732069,42733355,42743775,42751115,42753989,42758998,42760327,42760824,42762082,42765380,42768187,42769026,42770702,42772438,42775279,	42653883,42687994,42699011,42732124,42733426,42743860,42751197,42754064,42759085,42760432,42760907,42762239,42765494,42768292,42769155,42770798,42772520,42775293,	0		cmpl	cmpl	0,2,2,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
113	CCDS42942.1	chr21	+	42653866	42775293	42653866	42775293	19	42653866,42687916,42698967,42731769,42732069,42733355,42743775,42751115,42753989,42758998,42760327,42760824,42762082,42765380,42768187,42769026,42770702,42772438,42775279,	42653883,42687994,42699011,42731949,42732124,42733426,42743860,42751197,42754064,42759085,42760432,42760907,42762239,42765494,42768292,42769155,42770798,42772520,42775293,	0		cmpl	cmpl	0,2,2,1,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
113	CCDS13691.1	chr21	-	42850048	42879495	42850048	42879495	11	42850048,42852254,42853568,42854561,42855681,42859661,42862281,42863439,42873550,42876701,42879406,	42850242,42852324,42853752,42854626,42855780,42859722,42862394,42863596,42873691,42876767,42879495,	0		cmpl	cmpl	1,0,2,0,0,2,0,2,2,2,0,
912	CCDS33573.1	chr21	+	42893333	42909021	42893333	42909021	3	42893333,42896926,42908863,	42893381,42897047,42909021,	0		cmpl	cmpl	0,0,1,
912	CCDS33572.1	chr21	+	42893333	42909021	42893333	42909021	4	42893333,42896926,42903181,42908863,	42893381,42897047,42904276,42909021,	0		cmpl	cmpl	0,0,1,1,
913	CCDS13692.1	chr21	+	43004381	43030101	43004381	43030101	10	43004381,43007490,43010052,43013067,43016907,43018132,43021302,43024870,43028701,43029889,	43004432,43007618,43010224,43013238,43017007,43018230,43021431,43024947,43028874,43030101,	0		cmpl	cmpl	0,0,2,0,0,1,0,0,2,1,
913	CCDS68211.1	chr21	+	43013067	43030101	43013067	43030101	7	43013067,43016907,43018132,43021302,43024870,43028701,43029889,	43013238,43017007,43018230,43021431,43024947,43028874,43030101,	0		cmpl	cmpl	0,0,1,0,0,2,1,
913	CCDS13693.1	chr21	-	43053879	43072193	43053879	43072193	15	43053879,43056802,43058144,43058833,43059225,43060440,43062310,43062952,43063899,43065202,43065386,43065615,43066242,43068508,43071984,	43053983,43056887,43058253,43058968,43059303,43060546,43062395,43063078,43063991,43065272,43065521,43065695,43066377,43068615,43072193,	0		cmpl	cmpl	1,0,2,2,2,1,0,0,1,0,0,1,1,2,0,
913	CCDS42948.1	chr21	-	43093101	43095723	43093101	43095723	5	43093101,43094470,43094654,43095437,43095693,	43093249,43094563,43094788,43095536,43095723,	0		cmpl	cmpl	2,2,0,0,0,
913	CCDS33574.1	chr21	-	43093101	43107494	43093101	43107494	8	43093101,43094470,43094654,43095437,43095693,43101365,43104314,43107450,	43093249,43094563,43094788,43095536,43095743,43101432,43104402,43107494,	0		cmpl	cmpl	2,2,0,0,1,0,2,0,
913	CCDS13694.1	chr21	-	43093101	43107494	43093101	43107494	8	43093101,43094470,43094654,43095437,43095693,43100452,43104314,43107450,	43093249,43094563,43094788,43095536,43095743,43100519,43104402,43107494,	0		cmpl	cmpl	2,2,0,0,1,0,2,0,
914	CCDS13695.1	chr21	+	43169099	43172280	43169099	43172280	3	43169099,43170516,43172070,	43169288,43170639,43172280,	0		cmpl	cmpl	0,0,0,
916	CCDS33575.1	chr21	-	43416741	43426178	43416741	43426178	13	43416741,43417542,43418259,43419020,43419352,43419858,43420233,43421009,43421242,43421637,43421973,43425406,43426022,	43417117,43417774,43418541,43419237,43419478,43420005,43420457,43421133,43421367,43421799,43422037,43425523,43426178,	0		cmpl	cmpl	2,1,1,0,0,0,1,0,1,1,0,0,0,
114	CCDS13697.1	chr21	-	43529753	43658096	43529753	43658096	8	43529753,43592224,43613829,43630321,43633271,43644288,43656586,43658060,	43529962,43592328,43613947,43630454,43633421,43644392,43656737,43658096,	0		cmpl	cmpl	1,2,1,0,0,1,0,0,
918	CCDS33577.1	chr21	+	43659664	43693383	43659664	43693383	16	43659664,43669883,43672307,43673869,43674635,43675033,43676271,43676732,43683278,43684552,43685769,43686803,43687515,43690287,43691438,43693189,	43659794,43669966,43672365,43673955,43674697,43675163,43676336,43676914,43683373,43684650,43685789,43686935,43688240,43690440,43691502,43693383,	0		cmpl	cmpl	0,1,0,1,0,2,0,2,1,0,2,1,1,0,0,1,
918	CCDS13699.1	chr21	+	43719294	43756063	43719294	43756063	11	43719294,43734068,43741666,43743723,43746078,43748994,43750499,43752517,43753582,43755697,43755950,	43719381,43734123,43741771,43743807,43746125,43749080,43750545,43752629,43753719,43755764,43756063,	0		cmpl	cmpl	0,0,1,1,1,0,2,0,1,0,1,
918	CCDS13701.1	chr21	-	43774201	43776269	43774201	43776269	3	43774201,43774657,43776203,	43774330,43774759,43776269,	0		cmpl	cmpl	0,0,0,
919	CCDS42951.1	chr21	+	43789629	43803774	43789629	43803774	13	43789629,43791349,43792671,43793318,43795188,43797421,43797630,43797906,43799569,43800516,43800861,43802273,43803511,	43789762,43791432,43792729,43793404,43795250,43797551,43797695,43798100,43799649,43800614,43800881,43802387,43803774,	0		cmpl	cmpl	0,1,0,1,0,2,0,2,1,0,2,1,1,
920	CCDS13703.1	chr21	+	43959681	43982392	43959681	43982392	8	43959681,43967945,43969117,43970652,43971387,43978045,43980988,43982303,	43959859,43968115,43969279,43970806,43971490,43978121,43981187,43982392,	0		cmpl	cmpl	0,1,0,0,1,2,0,1,
14	CCDS13704.1	chr21	+	44012493	44103531	44012493	44103531	23	44012493,44032090,44037791,44052279,44055697,44059102,44063537,44074323,44075038,44076551,44077692,44079563,44080014,44082787,44084121,44086801,44087698,44089832,44091922,44094062,44098356,44102777,44103292,	44012560,44032172,44037927,44052476,44055893,44059214,44063785,44074470,44075153,44076628,44077784,44079704,44080127,44083302,44084263,44086960,44087928,44089933,44092049,44094233,44098534,44102972,44103531,	0		cmpl	cmpl	0,1,2,0,2,0,1,0,0,1,0,2,2,1,0,1,1,0,2,0,0,1,1,
921	CCDS33579.1	chr21	+	44107416	44130771	44107416	44130771	21	44107416,44108983,44113752,44114178,44114624,44115263,44115690,44117819,44118762,44119386,44120347,44120630,44120951,44122176,44124579,44126010,44126899,44127931,44128246,44128551,44130596,	44107434,44109096,44113847,44114278,44114768,44115399,44115920,44117963,44118833,44119523,44120496,44120778,44121102,44122357,44124727,44126119,44126965,44128150,44128397,44128626,44130771,	0		cmpl	cmpl	0,0,2,1,2,2,0,2,2,1,0,2,0,1,2,0,1,1,1,2,2,
921	CCDS33581.1	chr21	+	44133697	44144949	44133697	44144949	6	44133697,44134101,44136059,44137176,44143204,44144820,	44133838,44134154,44136173,44137296,44143361,44144949,	0		cmpl	cmpl	0,0,2,2,2,0,
921	CCDS33580.1	chr21	+	44133697	44144949	44133697	44144949	7	44133697,44134101,44136059,44137176,44140249,44143204,44144820,	44133838,44134154,44136173,44137296,44140342,44143361,44144949,	0		cmpl	cmpl	0,0,2,2,2,2,0,
922	CCDS63379.1	chr21	-	44223046	44240817	44223046	44240817	7	44223046,44230053,44231279,44235271,44236866,44238447,44240803,	44223078,44230089,44231444,44235562,44237217,44238488,44240817,	0		cmpl	cmpl	1,1,1,1,1,2,0,
922	CCDS63377.1	chr21	-	44229033	44240817	44229033	44240817	6	44229033,44230053,44231279,44235271,44238447,44240803,	44229044,44230089,44231444,44235562,44238488,44240817,	0		cmpl	cmpl	1,1,1,1,2,0,
922	CCDS42952.1	chr21	-	44229033	44240817	44229033	44240817	7	44229033,44230053,44231279,44235271,44236866,44238447,44240803,	44229044,44230089,44231444,44235562,44237217,44238488,44240817,	0		cmpl	cmpl	1,1,1,1,1,2,0,
922	CCDS13705.1	chr21	-	44246396	44261259	44246396	44261259	11	44246396,44249025,44250809,44251622,44254616,44256066,44258522,44259436,44259631,44260794,44261153,	44246565,44249111,44250949,44251698,44254705,44256154,44258694,44259549,44259711,44260839,44261259,	0		cmpl	cmpl	2,0,1,0,1,0,2,0,1,1,0,
922	CCDS13706.1	chr21	+	44286006	44297727	44286006	44297727	14	44286006,44286556,44286977,44287516,44288344,44289656,44289987,44291094,44292301,44292992,44293788,44294400,44296382,44297655,	44286138,44286731,44287133,44287591,44288458,44289802,44290068,44291210,44292401,44293175,44293910,44294503,44296445,44297727,	0		cmpl	cmpl	0,0,1,1,1,1,0,0,2,0,0,2,0,0,
115	CCDS33582.1	chr21	+	44300105	44326862	44300105	44326862	22	44300105,44306680,44311005,44312104,44312977,44313637,44313912,44316243,44316431,44318469,44319350,44320083,44321728,44322132,44322961,44323765,44324490,44324855,44325152,44325960,44326158,44326714,	44300190,44306754,44311083,44312294,44313143,44313682,44314021,44316339,44316524,44318595,44319415,44320147,44321875,44322203,44323049,44323918,44324655,44324917,44325264,44326060,44326264,44326862,	0		cmpl	cmpl	0,1,0,0,1,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,1,2,
923	CCDS59445.1	chr21	-	44330197	44339194	44330197	44339194	7	44330197,44330822,44331842,44333032,44335757,44337648,44339117,	44330326,44330916,44332014,44333262,44335804,44337667,44339194,	0		cmpl	cmpl	0,2,1,2,0,2,0,
923	CCDS59444.1	chr21	-	44330197	44339194	44330197	44339194	7	44330197,44330462,44331842,44333032,44335757,44337648,44339117,	44330326,44330916,44332014,44333262,44335804,44337667,44339194,	0		cmpl	cmpl	0,2,1,2,0,2,0,
923	CCDS13709.1	chr21	-	44330197	44339194	44330197	44339194	7	44330197,44330822,44331842,44333032,44335757,44337648,44339117,	44330326,44330919,44332014,44333262,44335804,44337667,44339194,	0		cmpl	cmpl	0,2,1,2,0,2,0,
